Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3420539.1,371,252,414,0,0,0,0,2,0,16,2,10,6,0,4
KAM3420540.1,6638,5659,4826,38,26,54,19,25,19,28,27,41,40,46,51
KAM3420541.1,7481,5779,8421,35,28,18,40,80,52,50,40,49,67,102,79
KAM3420542.1,334,191,478,2,4,0,4,2,2,3,6,9,2,2,2
KAM3420543.1,1118,1055,1000,4,0,0,2,4,0,0,10,0,12,18,6
KAM3420544.1,61,42,73,2,4,0,4,0,0,2,0,2,0,3,4
KAM3420546.1,117,44,127,1,0,0,0,0,0,0,2,0,0,3,2
KAM3420548.1,173,87,159,2,0,0,6,4,6,0,2,4,4,11,4
KAM3420549.1,314,263,414,0,0,0,2,2,8,0,0,1,85,140,189
KAM3420550.1,8240,10187,13858,8,0,12,18,15,29,21,21,27,30,25,23
KAM3420551.1,114,60,109,0,4,0,0,2,0,2,4,4,2,2,0
KAM3420552.1,300,208,348,2,0,6,0,4,2,2,0,2,8,4,0
KAM3420553.1,30,33,57,0,0,0,2,0,0,0,0,6,0,0,0
KAM3420555.1,6517,6299,5893,10,4,30,4,8,8,6,10,14,42,30,46
KAM3420556.1,768,824,857,0,4,12,2,9,6,10,2,8,6,2,8
KAM3420557.1,5829,4699,4933,32,24,36,29,39,14,23,18,43,28,21,57
KAM3420558.1,44,44,29,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420559.1,4208,4265,4651,36,36,66,4,8,6,20,16,20,35,20,32
KAM3420560.1,765,702,790,10,4,6,6,7,2,4,2,8,18,6,17
KAM3420561.1,129,153,233,0,2,0,8,2,1,3,4,4,2,2,3
KAM3420562.1,794,808,694,4,4,0,0,0,8,2,1,4,10,10,20
KAM3420563.1,401,218,595,0,0,0,6,9,1,8,9,10,11,16,23
KAM3420564.1,5668,3919,3168,7,0,0,40,25,16,44,49,64,310,399,481
KAM3420565.1,15394,12807,14355,17,12,9,28,34,21,58,49,91,47,61,85
KAM3420566.1,57170,57490,41163,67,80,60,14,21,8,24,56,42,509,530,483
KAM3420567.1,274,272,379,2,0,0,0,0,2,1,3,4,0,2,4
KAM3420568.1,346,337,301,2,0,0,0,0,1,3,2,4,4,0,6
KAM3420569.1,944,1285,784,8,0,0,6,2,2,0,6,10,2,3,0
KAM3420570.1,342,178,472,0,2,0,2,0,0,4,0,3,0,0,0
KAM3420571.1,3970,2895,4571,8,8,6,15,48,14,46,61,73,16,31,25
KAM3420572.1,450,367,229,0,0,0,3,5,4,5,5,7,6,1,9
KAM3420573.1,1951,1980,2450,14,0,6,6,18,2,7,10,12,18,13,50
KAM3420574.1,7,2,13,0,0,0,0,0,0,0,2,0,0,0,0
KAM3420575.1,869,817,803,4,0,0,0,0,2,0,4,2,8,8,15
KAM3420576.1,4754,3792,3226,6,8,0,4,14,0,7,12,29,8,3,22
KAM3420577.1,2572,1519,1648,0,4,0,2,6,6,20,30,30,2,14,26
KAM3420578.1,215,251,329,0,12,6,2,2,4,6,6,2,4,2,4
KAM3420579.1,2877,2279,3048,6,12,6,21,24,8,20,32,14,34,34,24
KAM3420580.1,68,30,74,0,0,0,0,0,0,2,0,0,0,0,0
KAM3420581.1,732,479,805,0,0,0,0,5,0,6,8,6,12,24,20
KAM3420582.1,43,45,107,4,0,0,0,0,0,1,6,7,0,10,6
KAM3420583.1,125,180,104,0,0,3,0,0,1,0,0,2,6,5,4
KAM3420584.1,3445,3015,3509,14,8,12,6,26,25,19,18,24,76,70,116
KAM3420585.1,7,6,10,0,0,0,0,0,0,0,0,0,0,1,4
KAM3420586.1,15,1,9,0,0,0,0,0,0,0,0,1,0,0,0
KAM3420587.1,272,228,338,0,0,0,0,6,0,0,2,1,0,0,4
KAM3420588.1,37,35,55,0,4,0,0,0,2,0,1,0,4,0,1
KAM3420589.1,797,807,894,0,8,0,4,12,14,4,16,18,14,22,10
KAM3420590.1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420591.1,281,178,277,6,0,0,4,8,6,0,8,6,7,8,14
KAM3420592.1,421,401,631,4,0,3,6,4,1,5,4,2,8,13,14
KAM3420593.1,12,8,33,1,0,0,0,2,0,0,0,0,2,0,0
KAM3420594.1,1534,1756,1578,16,12,12,2,0,10,16,0,4,39,19,30
KAM3420595.1,74,48,58,0,0,0,0,2,0,2,0,2,0,2,2
KAM3420596.1,89,87,140,0,0,0,2,1,4,9,5,6,2,0,2
KAM3420597.1,205,155,251,0,0,0,2,2,0,6,2,4,4,4,3
KAM3420598.1,7,14,60,0,0,0,2,0,0,0,0,2,4,2,2
KAM3420599.1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420600.1,5145,3890,3354,88,60,90,38,91,25,76,103,231,130,118,145
KAM3420601.1,77,47,76,0,0,0,0,0,0,0,0,0,1,0,4
KAM3420602.1,20872,22474,28431,17,16,27,4,16,7,8,12,30,33,28,54
KAM3420603.1,1672,1606,3400,10,4,6,2,8,0,6,5,11,4,2,6
KAM3420604.1,365,136,298,0,0,0,1,0,0,2,2,0,2,0,0
KAM3420605.1,3921,4556,4565,20,16,30,18,20,12,10,19,18,35,51,74
KAM3420607.1,66,73,202,0,0,0,0,0,2,0,0,4,0,2,0
KAM3420608.1,95,83,127,0,4,0,0,6,1,2,0,2,0,0,0
KAM3420609.1,114,123,130,0,4,0,0,0,0,0,0,2,1,2,0
KAM3420610.1,1340,1053,1212,2,0,12,6,10,6,8,6,0,15,24,52
KAM3420611.1,166,175,86,1,0,0,0,2,0,2,2,1,0,0,4
KAM3420612.1,416,416,700,1,0,0,4,0,4,2,8,3,11,22,5
KAM3420613.1,348,347,458,1,4,0,0,9,4,11,0,7,2,4,6
KAM3420614.1,68,66,135,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420615.1,1001,756,1833,0,0,0,0,0,2,2,6,0,2,0,2
KAM3420616.1,62,57,104,0,0,0,0,0,2,0,4,0,2,3,2
KAM3420617.1,438,447,461,4,8,12,2,4,6,3,3,8,8,10,12
KAM3420618.1,351,272,257,4,0,0,2,4,1,0,4,0,2,2,4
KAM3420621.1,31,13,81,0,0,0,0,0,0,1,2,2,0,0,0
KAM3420622.1,18,12,41,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420623.1,468,608,622,0,0,6,0,0,2,0,2,0,4,8,4
KAM3420624.1,347,234,413,0,0,0,0,0,0,3,4,3,1,5,5
KAM3420625.1,528,569,584,8,0,6,0,2,5,6,2,5,11,28,14
KAM3420627.1,688,833,1225,0,0,0,10,6,8,10,12,16,19,26,16
KAM3420628.1,1167,1050,1144,3,2,12,4,2,7,5,4,12,19,6,18
KAM3420629.1,598,490,651,2,4,0,6,6,4,3,5,0,13,14,23
KAM3420630.1,10,2,18,0,0,0,0,0,0,0,0,0,2,0,0
KAM3420631.1,1943,1225,1366,4,0,0,2,0,0,2,2,4,0,6,2
KAM3420632.1,609,516,874,0,0,6,0,0,0,5,4,5,4,4,10
KAM3420634.1,218,252,198,1,0,0,2,0,2,0,2,0,0,0,2
KAM3420635.1,1818,1847,2140,0,8,6,2,2,10,16,18,26,12,20,30
KAM3420636.1,800,496,422,8,8,0,0,0,2,0,0,4,4,12,10
KAM3420637.1,1010,849,871,14,8,18,2,2,12,8,0,24,10,15,26
KAM3420638.1,1481,1244,1476,4,0,0,16,6,20,16,10,20,20,39,33
KAM3420640.1,195,105,130,0,0,0,0,0,0,0,2,0,2,0,0
KAM3420641.1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420642.1,267,269,330,2,0,0,2,2,4,0,2,8,5,2,6
KAM3420643.1,951,1054,790,6,0,0,8,6,2,3,4,9,18,6,16
KAM3420644.1,420,480,382,2,0,6,2,2,2,0,0,6,19,12,12
KAM3420645.1,156,120,188,2,0,3,0,0,1,0,0,2,5,4,0
KAM3420646.1,5157,7698,4419,35,52,75,8,7,1,8,16,16,10,6,15
KAM3420647.1,40,24,33,0,4,0,0,0,0,0,0,0,0,0,4
KAM3420648.1,13,14,19,0,0,0,0,0,0,0,2,0,0,0,6
KAM3420649.1,56,43,73,6,0,0,2,4,0,0,0,2,2,2,0
KAM3420650.1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420651.1,172,73,142,0,0,0,0,4,0,0,2,2,0,0,2
KAM3420652.1,98,110,142,0,0,0,0,1,0,0,0,2,2,2,0
KAM3420653.1,30,12,36,0,0,0,0,0,0,0,0,0,2,0,2
KAM3420655.1,395,348,594,1,2,0,2,8,2,3,4,0,7,2,6
KAM3420656.1,14,13,25,0,0,0,0,0,0,0,0,2,0,0,0
KAM3420657.1,195,173,97,0,0,0,0,0,0,0,0,2,0,2,9
KAM3420658.1,156,84,194,0,0,0,2,6,0,0,0,1,4,0,6
KAM3420659.1,499,540,601,4,0,0,2,9,10,6,12,0,21,25,31
KAM3420660.1,24,40,22,0,0,12,2,0,0,0,0,0,2,0,6
KAM3420661.1,302,356,436,4,12,0,2,4,7,4,2,2,14,6,24
KAM3420662.1,2431,2373,3104,6,24,12,20,26,14,8,19,18,70,42,78
KAM3420663.1,11,24,17,0,2,0,0,0,1,0,0,0,0,2,0
KAM3420664.1,1998,1910,2847,2,4,6,6,8,4,38,37,32,20,18,28
KAM3420665.1,302,424,232,14,0,0,0,0,3,0,1,6,16,14,19
KAM3420666.1,39,28,66,0,0,6,0,2,0,0,0,0,4,0,2
KAM3420667.1,903,471,888,2,0,0,8,5,6,10,8,16,8,15,20
KAM3420668.1,120,80,123,0,0,6,0,8,2,3,2,2,2,1,2
KAM3420669.1,5,12,10,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420670.1,502,493,646,0,0,0,0,3,2,2,2,10,2,4,4
KAM3420671.1,1204,1384,1421,0,4,0,2,6,7,12,6,2,14,7,8
KAM3420672.1,1217,1240,1242,2,12,0,0,2,7,12,4,8,28,31,28
KAM3420673.1,1336,1251,1432,11,8,18,5,23,8,7,2,5,23,20,25
KAM3420674.1,112,61,97,0,0,0,0,0,0,2,1,3,0,0,0
KAM3420675.1,115,109,107,0,0,0,2,4,1,8,3,5,7,1,4
KAM3420676.1,355,304,383,0,0,0,2,4,0,0,0,1,3,0,2
KAM3420677.1,253,247,274,0,0,0,0,1,0,0,0,1,0,0,0
KAM3420678.1,3902,4443,3324,2,4,0,0,0,0,0,2,2,4,12,8
KAM3420679.1,175,152,180,0,0,0,0,0,0,9,6,6,4,4,12
KAM3420680.1,2412,2851,2855,8,0,12,12,2,10,12,8,14,32,10,35
KAM3420681.1,65,97,59,0,0,6,2,3,2,2,2,0,2,0,4
KAM3420682.1,1349,1428,1396,12,4,0,6,10,3,8,12,16,30,38,28
KAM3420683.1,234,387,325,6,4,12,4,10,2,0,2,6,0,2,6
KAM3420684.1,339,260,400,4,0,0,2,2,0,8,10,8,3,3,6
KAM3420686.1,714,807,592,0,0,0,2,12,4,14,18,19,27,21,15
KAM3420687.1,104,66,118,0,0,0,2,1,0,0,0,0,0,0,0
KAM3420688.1,59,49,63,0,0,0,0,0,2,0,0,0,0,0,0
KAM3420689.1,341,415,514,2,0,0,4,0,2,2,2,2,20,24,32
KAM3420690.1,495,326,561,2,0,6,4,0,8,2,4,3,12,8,12
KAM3420691.1,1283,1156,1183,2,6,0,3,2,2,5,0,2,13,9,8
KAM3420693.1,3896,3557,4775,8,12,0,3,2,9,9,26,19,11,8,10
KAM3420694.1,23832,24329,35193,21,24,30,7,17,3,13,27,13,35,34,69
KAM3420695.1,235,166,336,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420696.1,2707,2679,1933,10,16,18,6,3,11,10,11,19,12,2,14
KAM3420698.1,149,112,206,2,0,0,1,2,1,2,1,0,3,0,0
KAM3420699.1,3845,3690,3663,11,10,6,14,8,9,12,9,22,37,34,63
KAM3420700.1,2243,1393,1386,6,8,18,8,2,2,1,2,3,8,6,11
KAM3420701.1,1355,687,1030,2,4,6,6,0,0,1,0,3,6,6,6
KAM3420702.1,1455,1421,2737,0,8,6,3,4,6,4,7,6,8,6,6
KAM3420704.1,125,93,146,0,4,0,4,6,4,6,8,4,2,6,0
KAM3420705.1,133,48,186,0,0,0,4,0,0,0,7,2,4,2,2
KAM3420706.1,4469,3447,5484,12,22,24,8,22,14,20,14,16,18,30,55
KAM3420707.1,355,401,400,0,12,0,0,2,8,0,2,2,1,4,0
KAM3420708.1,1851,1545,1343,8,24,3,6,12,1,30,30,46,6,10,16
KAM3420709.1,65,35,100,0,0,0,0,0,0,0,1,1,0,0,1
KAM3420710.1,1035,442,741,0,0,0,1,12,6,8,7,6,4,8,13
KAM3420711.1,68,37,77,0,0,0,0,0,1,2,1,0,0,0,2
KAM3420713.1,9980,7336,8576,22,20,6,46,13,38,22,28,37,66,106,83
KAM3420714.1,182,162,191,0,0,0,1,2,0,2,4,4,0,4,4
KAM3420715.1,62,95,148,2,0,0,0,6,4,2,0,1,3,2,3
KAM3420716.1,147,237,187,2,0,0,5,0,0,0,0,6,4,2,12
KAM3420717.1,1255,939,855,9,0,12,6,10,15,2,22,5,18,12,17
KAM3420718.1,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420719.1,109,111,49,1,0,0,0,0,0,1,1,1,0,0,2
KAM3420720.1,1179,903,913,0,0,12,2,4,2,7,6,11,6,4,14
KAM3420721.1,26,6,17,0,0,0,0,0,0,0,0,0,2,0,0
KAM3420722.1,248,177,348,0,4,0,0,2,0,0,0,2,2,2,0
KAM3420723.1,1458,1213,1173,2,0,0,0,2,0,0,0,2,2,7,4
KAM3420724.1,4843,3039,3295,8,0,12,13,15,24,40,38,52,10,30,18
KAM3420725.1,1212,679,2564,29,12,42,0,0,2,0,0,4,3,3,2
KAM3420726.1,2799,1280,2533,3,4,6,8,18,14,23,22,12,50,53,100
KAM3420727.1,2308,2513,1698,2,12,6,6,1,10,2,2,8,14,8,23
KAM3420728.1,695,611,943,0,0,0,10,2,0,6,6,2,4,23,29
KAM3420729.1,955,397,646,4,8,0,8,9,0,10,4,10,7,9,8
KAM3420730.1,3887,4222,3475,16,8,51,6,8,11,18,8,11,67,68,70
KAM3420731.1,161300,162994,121896,86,80,96,14,31,13,52,86,130,122,124,163
KAM3420732.1,2527,2144,2369,14,12,0,2,16,8,18,14,14,29,2,9
KAM3420734.1,562,211,495,0,0,0,0,0,4,0,2,0,2,5,0
KAM3420735.1,77,21,60,0,0,0,0,0,1,0,2,0,0,2,0
KAM3420736.1,184,162,252,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420737.1,187,229,233,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420738.1,2509,2837,2034,4,8,12,6,5,8,18,10,17,14,16,22
KAM3420739.1,329,217,345,2,0,6,2,4,0,2,0,2,0,2,2
KAM3420740.1,951,927,1361,0,0,6,0,4,2,4,0,13,8,4,14
KAM3420741.1,4916,5584,6241,20,12,18,4,21,18,36,29,13,33,38,31
KAM3420742.1,474,504,805,0,0,0,2,6,0,4,8,6,10,2,2
KAM3420743.1,18796,19107,22119,19,30,6,7,14,10,15,22,28,44,30,53
KAM3420744.1,2660,2133,1854,2,8,0,8,4,0,15,5,22,16,8,14
KAM3420746.1,921,630,678,0,0,0,0,0,2,2,2,6,0,4,4
KAM3420747.1,164,120,309,0,0,0,4,10,12,22,43,92,12,8,4
KAM3420748.1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
KAM3420749.1,20,24,19,0,0,0,0,0,0,0,0,4,0,0,0
KAM3420750.1,4,5,9,0,0,0,0,0,0,2,0,2,0,0,0
KAM3420751.1,35,17,91,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420752.1,8,16,20,0,0,0,0,0,0,0,0,0,0,0,1
KAM3420753.1,14,9,21,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420754.1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420755.1,931,795,846,10,12,36,2,6,3,0,4,6,0,9,14
KAM3420756.1,73,48,126,0,0,0,0,2,2,4,12,6,0,0,0
KAM3420757.1,1279,956,1130,0,0,0,6,18,11,14,25,24,8,8,6
KAM3420758.1,18,3,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420759.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420760.1,2571,1970,2456,23,4,48,2,13,3,9,4,6,25,16,20
KAM3420761.1,659,548,216,10,10,3,2,4,3,1,2,2,0,2,3
KAM3420762.1,2996,2817,3018,10,4,18,18,20,23,19,10,18,49,50,52
KAM3420763.1,1097,693,987,4,0,0,8,20,9,14,11,7,11,14,25
KAM3420764.1,16,15,28,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420765.1,58168,47786,51235,6,8,12,30,14,20,19,68,29,32,20,58
KAM3420767.1,5481,4379,4129,0,28,24,14,12,9,18,24,23,31,29,46
KAM3420768.1,2345,2220,1941,8,0,0,6,17,7,6,11,17,18,19,21
KAM3420770.1,49,51,109,0,0,0,0,0,0,2,0,0,0,2,4
KAM3420771.1,1538,1701,1943,0,0,0,12,2,0,2,2,10,6,2,12
KAM3420772.1,5117,4423,5971,8,8,6,19,24,21,27,18,27,38,49,50
KAM3420773.1,33938,42093,25075,62,34,36,7,6,6,12,19,20,62,34,106
KAM3420774.1,4163,3476,4560,0,4,0,6,1,0,4,16,2,8,4,27
KAM3420775.1,8688,8073,7395,5,0,18,0,6,4,4,6,3,13,7,20
KAM3420776.1,16819,14111,15778,31,26,24,19,43,34,29,41,37,94,94,132
KAM3420777.1,2748,3061,2620,0,0,12,4,16,6,5,0,4,6,14,12
KAM3420778.1,12886,11461,15616,15,48,12,12,10,12,22,11,21,23,45,50
KAM3420779.1,1176,732,1300,1,0,0,4,4,6,8,4,2,7,7,6
KAM3420780.1,3264,3064,3108,21,12,18,12,19,11,18,15,26,23,37,36
KAM3420781.1,56,62,86,0,0,0,0,0,0,0,0,0,0,0,2
KAM3420782.1,584,319,2342,0,0,0,4,2,10,11,6,1,0,2,0
KAM3420783.1,92288,89471,87738,270,224,357,296,192,291,332,435,497,639,674,906
KAM3420784.1,865,1120,1914,0,8,0,4,0,0,0,0,4,0,2,5
KAM3420785.1,1070,843,862,0,0,0,6,0,8,4,4,2,13,8,16
KAM3420786.1,2555,2466,2949,8,0,21,21,30,21,18,24,31,48,74,43
KAM3420787.1,18656,14338,19468,43,60,54,42,95,66,66,61,35,239,248,312
KAM3420788.1,12982,12530,11320,24,36,24,18,61,18,152,201,241,68,63,100
KAM3420789.1,1109,1771,1663,16,0,6,2,7,2,3,4,8,6,20,42
KAM3420790.1,693,534,645,0,0,0,4,2,2,0,14,6,2,10,4
KAM3420791.1,1008,905,785,5,0,12,0,7,3,2,14,12,2,8,5
KAM3420792.1,139,180,269,0,2,0,0,0,1,0,1,0,2,0,2
KAM3420793.1,708,855,720,3,4,0,0,2,2,5,0,7,2,8,8
KAM3420794.1,247,184,277,0,0,0,5,5,2,2,0,0,6,10,11
KAM3420796.1,646,474,762,2,0,6,7,6,2,10,16,16,18,17,20
KAM3420797.1,13736,13680,14253,16,24,12,10,15,5,14,10,22,10,17,23
KAM3420798.1,4031,3968,4181,2,4,0,2,8,2,0,2,2,5,0,0
KAM3420799.1,187,217,417,0,0,0,0,0,0,0,0,0,0,0,2
KAM3420800.1,1311,1374,927,11,4,0,2,6,1,2,2,6,8,6,10
KAM3420801.1,83,60,86,0,0,0,1,1,0,0,2,2,0,2,2
KAM3420802.1,117,107,134,0,0,0,0,7,0,0,0,5,0,6,2
KAM3420803.1,238,186,224,0,4,12,4,2,1,0,6,12,2,4,0
KAM3420804.1,148,98,216,2,0,0,0,0,5,0,12,0,2,0,0
KAM3420805.1,2158,1755,3030,0,12,0,8,8,2,6,10,19,1,8,9
KAM3420806.1,1996,1693,2521,7,4,0,6,0,7,9,18,12,1,10,7
KAM3420807.1,378,232,542,0,0,0,6,14,16,90,248,179,18,36,15
KAM3420808.1,1344,1008,1363,2,0,0,4,4,8,6,6,4,2,0,0
KAM3420809.1,644,841,712,0,4,0,4,4,4,6,6,6,10,5,11
KAM3420810.1,38,18,45,0,0,0,0,0,0,2,0,4,0,0,0
KAM3420811.1,158,144,181,2,0,0,0,0,0,0,0,2,2,0,2
KAM3420812.1,1936,2199,2483,5,12,6,0,2,6,0,0,4,7,8,11
KAM3420814.1,3135,2560,2932,8,4,0,9,6,18,4,3,15,22,22,17
KAM3420815.1,5948,4640,6219,8,4,12,6,2,4,3,8,16,2,2,8
KAM3420816.1,170,169,268,0,0,0,0,0,2,0,2,0,4,2,4
KAM3420817.1,6048,6155,8037,18,12,6,18,8,16,15,16,18,18,24,30
KAM3420818.1,4398,4809,6239,0,28,6,10,6,6,6,9,14,18,24,33
KAM3420819.1,897,597,1068,0,4,0,0,1,4,0,3,4,2,2,6
KAM3420820.1,1685,1594,1678,3,0,24,0,10,5,2,0,8,12,10,11
KAM3420821.1,6818,4971,5779,16,12,18,5,6,12,24,16,27,24,22,41
KAM3420822.1,235,188,268,0,0,0,0,1,1,0,0,4,3,0,0
KAM3420824.1,337,266,1037,0,0,3,2,2,2,0,0,0,71,57,37
KAM3420826.1,292,338,281,6,8,6,1,0,0,0,0,2,3,2,7
KAM3420827.1,1186,1195,964,12,0,6,3,6,2,10,3,10,7,6,10
KAM3420828.1,2702,1872,2398,0,4,6,0,2,2,6,2,6,0,2,0
KAM3420830.1,14,17,6,0,0,6,0,0,0,0,0,0,2,0,0
KAM3420831.1,4072,4281,3814,6,20,6,4,6,4,16,10,12,14,6,8
KAM3420832.1,18603,16720,28257,12,12,15,12,5,16,17,18,17,33,43,46
KAM3420833.1,270,217,297,2,2,3,6,2,0,0,4,0,2,1,2
KAM3420834.1,379,501,603,4,0,0,2,2,4,10,5,4,6,2,0
KAM3420835.1,962,1250,1053,6,16,0,2,2,2,9,7,6,15,10,7
KAM3420836.1,15834,11678,17434,24,38,126,64,126,97,64,80,95,258,251,337
KAM3420837.1,3551,3097,2139,8,8,6,5,11,20,8,12,20,37,36,35
KAM3420838.1,180,145,102,0,0,0,2,0,0,0,0,0,0,2,0
KAM3420839.1,129,69,108,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420841.1,89,64,82,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420842.1,280,218,360,0,0,0,3,2,0,2,0,0,0,0,0
KAM3420843.1,699,470,825,0,4,0,4,2,4,6,4,4,8,13,20
KAM3420844.1,44,42,66,0,0,0,1,0,0,0,0,0,0,0,0
KAM3420845.1,459,354,558,2,0,0,6,6,6,2,0,10,8,13,4
KAM3420846.1,8419,6457,6362,17,24,6,10,37,34,34,45,61,32,34,52
KAM3420847.1,57,60,95,0,0,12,0,0,4,0,8,2,0,1,0
KAM3420848.1,380,364,399,0,0,0,0,4,10,0,6,6,2,4,6
KAM3420850.1,207,70,287,2,0,0,2,4,7,4,0,2,2,4,0
KAM3420851.1,20872,17108,20936,10,8,3,9,4,9,20,16,21,143,71,128
KAM3420852.1,87,69,87,0,0,0,4,0,0,0,0,0,8,8,0
KAM3420853.1,1010,1224,921,12,0,3,5,8,5,4,7,7,28,15,15
KAM3420854.1,58,47,97,0,0,0,0,2,0,0,0,0,0,6,0
KAM3420855.1,279,179,240,0,0,0,0,0,0,2,0,2,0,4,0
KAM3420856.1,285,281,322,0,0,0,2,5,0,4,1,2,14,8,12
KAM3420857.1,107,53,79,0,4,0,0,2,0,0,0,2,0,0,0
KAM3420858.1,4066,4173,2135,2,0,6,0,2,0,8,8,18,8,4,6
KAM3420859.1,15350,12418,40366,0,2,6,2,0,2,6,12,8,398,113,225
KAM3420860.1,824,500,947,0,0,0,0,8,0,6,2,2,0,2,2
KAM3420861.1,570,566,908,0,0,6,0,4,2,4,2,6,1,0,0
KAM3420862.1,804,893,909,0,0,6,6,2,0,0,0,4,1,6,0
KAM3420863.1,1015,1052,1113,7,0,6,2,4,0,2,0,2,0,2,6
KAM3420864.1,35,76,96,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420865.1,154,157,314,0,0,0,0,0,0,3,0,0,0,2,0
KAM3420866.1,2357,1632,2188,0,4,0,4,14,4,23,12,31,6,4,16
KAM3420867.1,313,251,352,6,4,0,7,8,6,0,2,9,4,8,0
KAM3420868.1,269,215,423,2,0,6,3,4,2,0,0,4,2,4,2
KAM3420869.1,490,283,609,0,0,0,11,14,8,6,5,20,8,2,12
KAM3420870.1,1381,1055,1137,0,0,6,10,20,6,18,16,48,14,14,18
KAM3420872.1,262455,231813,186703,768,702,900,126,267,154,249,259,432,602,587,755
KAM3420873.1,19778,16305,16473,26,16,24,42,33,50,25,49,38,53,79,74
KAM3420875.1,2005,1814,2131,5,0,0,8,12,6,4,19,6,14,17,21
KAM3420876.1,138,90,124,0,0,0,0,0,0,2,2,0,2,2,2
KAM3420878.1,16559,10649,10612,4,0,6,2,4,5,8,7,8,6,14,18
KAM3420879.1,955,887,932,0,0,0,4,1,7,0,9,1,5,9,7
KAM3420880.1,1229,1658,990,8,0,12,12,6,4,2,2,6,7,9,6
KAM3420881.1,2735,2775,2391,12,8,6,16,14,6,17,21,24,4,8,17
KAM3420883.1,714,499,880,6,0,0,4,6,0,12,7,6,13,4,10
KAM3420884.1,2364,1484,2447,8,14,0,2,0,6,2,7,4,12,9,8
KAM3420885.1,180,127,205,0,0,0,0,2,0,0,2,2,0,4,0
KAM3420886.1,34,47,57,0,0,0,1,0,1,0,0,0,0,0,0
KAM3420887.1,122,87,104,0,8,0,0,0,0,2,1,2,0,0,0
KAM3420888.1,2191,1199,2079,6,20,12,5,6,12,6,13,6,2,8,10
KAM3420889.1,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420890.1,9856,8637,7700,9,22,6,11,9,6,21,21,24,20,14,23
KAM3420891.1,1524,1914,1292,4,8,6,8,8,14,6,10,13,8,8,6
KAM3420892.1,767,947,705,6,4,0,2,0,0,2,12,4,0,0,3
KAM3420893.1,311,198,189,0,0,6,8,2,2,0,4,1,2,0,0
KAM3420894.1,6335,4486,4691,4,8,0,7,11,9,9,24,16,11,11,26
KAM3420895.1,543,389,500,0,8,0,14,8,6,9,6,17,2,6,8
KAM3420896.1,225,204,198,2,4,0,1,1,4,3,2,3,2,4,2
KAM3420897.1,640,442,984,2,4,0,2,0,0,2,8,3,0,4,6
KAM3420898.1,16,10,14,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420899.1,200,247,323,0,0,0,1,0,2,0,0,2,0,4,1
KAM3420900.1,182,241,230,2,0,0,0,0,0,0,0,0,0,0,0
KAM3420901.1,3737,4484,2988,26,14,18,12,6,15,3,12,19,24,24,43
KAM3420902.1,18404,20070,15935,39,36,54,26,26,15,26,10,26,21,29,68
KAM3420903.1,235,161,225,0,0,0,2,0,0,0,0,1,0,0,0
KAM3420904.1,363,173,413,0,0,0,0,0,1,2,0,6,0,0,0
KAM3420905.1,1461,1373,1326,8,2,0,10,3,10,6,10,8,10,13,24
KAM3420906.1,338,360,359,0,4,3,10,9,10,4,6,2,17,15,29
KAM3420907.1,493,323,570,4,0,12,0,2,1,0,2,2,16,32,25
KAM3420908.1,4671,4226,3880,13,18,9,2,9,4,6,9,10,18,3,12
KAM3420909.1,854,751,742,6,4,0,2,0,2,6,6,4,8,10,15
KAM3420910.1,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420911.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3420912.1,14,12,26,0,0,0,0,0,0,0,0,2,0,0,0
