Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2215570,152,152,326,0,0,0,0,0,0,2,0,0,13,26,8
KAF2215571,613,494,268,0,2,0,0,0,2,7,0,0,2,12,14
KAF2215572,402,405,793,0,0,0,0,0,0,4,0,0,6,14,4
KAF2215573,8040,7344,8396,0,0,6,10,5,16,107,16,23,314,708,300
KAF2215574,650,592,895,0,0,0,0,0,0,7,0,0,10,46,12
KAF2215575,3511,3135,6958,4,2,3,2,2,5,20,0,12,20,46,24
KAF2215576,1334,1291,1465,4,0,2,2,0,4,10,7,6,35,76,37
KAF2215577,3899,3958,4843,5,0,4,2,1,9,40,12,22,118,293,106
KAF2215578,7932,6849,8398,2,4,2,0,2,4,15,0,8,60,125,57
KAF2215579,664,602,578,0,0,0,2,0,0,4,0,4,9,20,15
KAF2215580,374,328,180,0,0,0,0,0,0,3,0,0,8,16,5
KAF2215581,831,843,444,0,0,0,0,0,2,2,0,0,18,51,24
KAF2215582,657,610,461,0,0,0,0,0,0,2,0,2,17,22,8
KAF2215583,989,783,801,0,0,0,0,0,0,8,4,1,15,39,11
KAF2215584,618,557,559,0,2,0,0,0,0,0,0,2,14,14,4
KAF2215585,40261,36081,13911,12,4,2,0,0,8,40,8,12,86,221,96
KAF2215586,394,454,754,0,0,0,0,0,0,2,2,2,18,42,8
KAF2215587,9150,8372,10762,8,4,6,10,9,13,87,38,20,300,680,269
KAF2215588,121,101,87,0,0,0,0,0,0,0,0,0,3,4,8
KAF2215589,342,320,466,4,0,2,2,0,0,4,3,1,29,81,39
KAF2215590,779,683,1165,0,0,0,2,0,2,52,18,12,123,283,139
KAF2215591,1606,1623,3640,0,0,0,0,0,0,2,2,0,21,37,15
KAF2215592,14,3,12,0,0,0,0,0,0,0,0,0,3,0,0
KAF2215593,24087,28391,92645,0,0,2,0,1,12,15,4,6,59,97,118
KAF2215594,882,786,996,0,0,2,0,0,0,0,0,2,26,26,17
KAF2215595,10160,8722,5019,4,0,4,4,4,4,29,6,1,113,225,115
KAF2215596,5422,4684,2164,0,0,0,0,0,0,8,0,2,30,55,41
KAF2215597,3214,2785,1670,4,0,2,3,0,0,19,15,9,49,100,46
KAF2215598,1131,998,406,0,2,0,0,0,2,3,0,1,14,36,13
KAF2215599,1955,1643,1726,0,0,0,2,0,0,9,2,5,18,47,25
KAF2215600,730,670,1319,0,0,0,4,2,4,14,4,2,51,56,56
KAF2215601,305,313,580,2,0,0,0,0,0,4,2,2,14,20,10
KAF2215602,157,136,223,0,0,0,0,0,0,4,0,0,7,10,10
KAF2215603,213,181,206,0,0,0,0,0,0,2,0,2,12,7,6
KAF2215604,410,563,1751,0,0,0,2,0,0,68,49,49,188,379,178
KAF2215605,69,70,136,0,0,0,0,0,0,2,0,0,4,7,3
KAF2215606,635,574,577,0,0,2,1,0,0,6,0,2,27,54,33
KAF2215607,805,628,865,0,0,2,0,1,2,14,8,5,81,113,42
KAF2215608,213,209,271,0,0,0,0,0,0,4,2,0,10,20,14
KAF2215609,3318,2779,3491,4,0,2,2,0,0,13,2,4,22,47,12
KAF2215610,36,34,20,0,0,0,0,0,0,0,0,0,2,0,0
KAF2215611,636,537,767,0,0,0,2,0,1,3,2,0,29,47,26
KAF2215612,2070,1787,3474,0,0,0,0,2,8,37,12,10,105,219,99
KAF2215613,278,212,254,2,0,0,0,0,0,1,0,0,9,9,4
KAF2215614,1023,826,1206,0,0,2,2,0,0,10,0,2,17,61,25
KAF2215615,707,869,1138,0,0,0,8,2,4,6,4,2,10,24,16
KAF2215616,123,77,87,0,0,0,0,0,0,0,0,0,10,10,5
KAF2215617,2978,2597,2512,4,1,0,2,0,6,7,2,5,42,109,31
KAF2215618,4049,3695,2853,2,4,2,0,0,0,2,2,6,36,37,8
KAF2215619,1179,952,902,0,0,0,0,0,0,3,0,2,4,18,4
KAF2215620,3491,2846,1494,2,0,4,0,0,6,12,2,0,32,53,37
KAF2215621,2960,2708,3921,6,2,0,1,2,0,8,2,0,26,56,13
KAF2215622,6478,5307,4928,3,0,1,0,0,0,14,4,8,32,67,28
KAF2215623,88,64,57,0,0,0,0,0,0,0,0,0,2,6,2
KAF2215624,19,15,20,0,0,0,0,0,0,0,0,0,0,4,4
KAF2215625,904,904,1367,0,0,0,0,0,0,8,2,6,30,37,21
KAF2215626,583,472,601,0,0,0,0,0,0,9,0,4,11,18,30
KAF2215627,119,124,235,0,0,0,2,0,0,0,0,0,2,5,2
KAF2215628,69,101,271,0,0,0,0,4,0,15,10,10,36,47,32
KAF2215629,221,275,568,0,0,0,3,0,0,4,4,2,4,36,17
KAF2215630,149,133,259,0,0,0,0,0,0,1,0,2,18,27,14
KAF2215631,205,201,289,0,0,0,0,0,0,2,4,0,19,34,38
KAF2215632,1404,1085,1564,0,0,0,4,0,5,59,12,14,102,261,63
KAF2215633,229,201,347,0,0,0,0,0,2,1,0,2,2,13,6
KAF2215634,24,36,21,0,0,0,0,0,0,0,0,1,0,0,0
KAF2215635,4570,4308,7583,0,0,0,0,0,0,6,4,2,29,48,24
KAF2215636,13470,12579,5697,2,2,4,8,0,4,65,26,29,139,275,119
KAF2215637,5320,4712,3789,2,0,0,2,0,1,26,3,10,80,130,91
KAF2215638,211,178,196,0,0,0,0,0,0,0,0,0,0,8,2
KAF2215639,226,223,334,0,0,0,0,0,0,0,6,0,8,34,10
KAF2215640,92,72,88,0,0,0,0,0,0,0,0,0,4,12,0
KAF2215641,1348,1417,3483,0,2,0,6,2,0,20,12,6,138,175,83
KAF2215642,1090,741,671,0,0,2,2,0,0,13,5,10,64,145,57
KAF2215643,2719,2256,1112,0,0,2,1,0,2,19,19,4,75,131,62
KAF2215644,22868,20459,3881,18,14,26,6,4,6,32,30,15,90,206,150
KAF2215645,7558,6992,4216,2,0,4,0,2,2,6,8,8,28,56,14
KAF2215646,342,337,731,0,0,0,0,0,0,0,0,0,2,6,18
KAF2215647,292,287,285,0,0,2,0,0,2,0,0,0,5,21,7
KAF2215648,226,190,295,0,0,0,0,0,0,21,0,3,24,38,13
KAF2215649,1772,1528,1350,0,0,0,0,0,0,7,0,2,24,28,8
KAF2215650,97,109,210,0,0,0,2,0,0,2,0,0,0,9,11
KAF2215651,1235,1031,916,0,0,0,0,0,2,2,10,4,44,69,43
KAF2215652,109,133,279,0,0,0,4,2,6,14,2,8,2,6,0
KAF2215653,6003,5417,7005,5,3,4,2,0,2,32,7,13,65,127,40
KAF2215654,331,284,587,0,0,2,0,2,0,5,0,5,5,16,4
KAF2215655,490,442,956,0,0,0,0,0,0,5,0,3,11,25,12
KAF2215656,1790,1365,832,0,0,0,0,2,2,10,6,4,33,42,40
KAF2215657,4149,3763,4239,0,0,0,2,0,4,20,4,10,63,128,70
KAF2215658,1553,1321,2060,0,0,0,8,0,4,50,10,4,53,151,35
KAF2215659,950,781,899,0,0,2,2,2,6,2,2,4,41,70,18
KAF2215660,2970,2622,1300,0,4,0,2,0,0,8,2,0,27,51,39
KAF2215661,555,442,294,0,0,0,2,0,2,6,4,4,7,15,12
KAF2215662,1190,1173,1954,4,4,0,0,0,0,10,4,2,18,72,17
KAF2215663,47,66,131,0,0,0,0,0,0,0,0,0,0,4,8
KAF2215664,75,73,198,0,0,0,0,0,0,0,0,0,8,8,6
KAF2215665,41,20,39,0,0,0,0,0,0,0,0,0,2,4,0
KAF2215666,257,216,286,2,0,0,0,0,0,6,2,0,4,9,6
KAF2215667,1938,1648,831,2,1,0,0,1,2,98,20,15,79,207,104
KAF2215668,1052,1235,2169,0,0,0,0,4,4,52,11,11,47,128,80
KAF2215669,8375,8691,5306,0,2,0,4,2,6,42,9,5,51,113,58
KAF2215670,50,77,26,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215671,323,331,495,0,0,1,0,0,0,1,0,0,7,18,13
KAF2215672,378,435,431,0,4,0,0,0,0,3,0,0,10,20,12
KAF2215673,1596,1869,1974,0,0,5,2,0,0,5,5,0,29,64,27
KAF2215674,515,452,744,0,0,0,0,0,0,0,6,4,34,20,17
KAF2215675,92,118,104,0,0,2,0,0,0,3,2,0,4,12,1
KAF2215676,5,12,19,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215677,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215678,33,12,15,0,0,0,0,0,0,0,0,0,2,3,4
KAF2215679,75,51,52,0,0,0,0,0,0,0,0,0,1,3,0
KAF2215680,288,270,321,0,0,0,0,0,0,0,0,5,14,6,6
KAF2215681,413,433,533,0,2,2,0,0,0,3,1,4,19,31,18
KAF2215682,474,401,583,0,0,0,0,0,2,6,0,2,17,113,47
KAF2215683,7193,7908,8198,3,6,3,0,8,6,34,14,18,158,443,165
KAF2215684,8021,6629,4683,2,0,4,0,0,2,23,0,6,53,159,52
KAF2215685,375,366,1010,0,0,0,8,0,4,14,2,0,17,40,22
KAF2215686,1033,1081,1343,0,0,2,2,0,0,29,4,6,57,84,31
KAF2215687,508,481,664,0,0,2,0,0,0,5,2,0,19,33,25
KAF2215688,1560,1516,2291,0,0,2,0,0,0,18,1,0,23,64,32
KAF2215689,783,632,515,2,2,0,0,0,2,0,0,0,15,14,16
KAF2215690,76,82,142,0,0,0,0,0,0,6,0,3,4,24,8
KAF2215691,4502,3792,3126,4,0,4,0,0,6,10,0,11,28,53,27
KAF2215692,874,854,671,0,0,0,0,0,4,9,4,2,16,47,35
KAF2215693,126,138,185,0,0,0,0,0,0,4,6,2,10,22,6
KAF2215694,46,40,75,0,0,0,0,0,2,4,2,10,26,36,10
KAF2215695,28,27,19,0,0,0,0,0,0,2,0,0,2,4,0
KAF2215696,65,49,81,0,0,0,0,0,0,0,2,0,2,10,4
KAF2215697,72,77,39,0,0,0,0,0,0,0,0,0,8,4,8
EFT00053797934,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215698,150,167,432,0,0,0,2,0,0,4,2,0,55,107,30
KAF2215699,73,87,110,0,0,0,0,0,2,2,0,0,4,6,4
KAF2215700,351,270,386,0,0,0,0,0,0,7,0,0,12,37,19
KAF2215701,249,232,192,4,0,0,0,0,0,0,0,0,11,20,4
KAF2215702,287,233,138,0,0,0,0,0,2,6,2,2,13,32,11
KAF2215703,19995,12393,1189,20,8,20,4,2,8,118,74,54,488,1353,562
KAF2215704,1835,1492,900,5,0,2,0,0,4,17,8,4,43,93,64
KAF2215705,1294,1057,999,2,0,2,4,0,1,18,2,2,51,121,67
KAF2215706,770,736,1076,0,0,0,0,0,0,13,9,9,34,66,40
KAF2215707,1121,1015,2088,0,0,0,4,6,8,67,24,37,129,227,101
KAF2215708,2550,2143,1590,0,2,0,4,0,0,8,2,8,46,65,28
KAF2215709,5170,4000,2599,5,0,2,2,0,2,8,8,6,38,58,22
KAF2215710,955,699,588,0,0,0,0,0,0,5,2,0,3,16,7
KAF2215711,556,514,610,0,0,0,0,0,0,2,0,2,8,42,6
KAF2215712,352,225,316,0,0,2,0,0,0,2,2,0,8,23,6
KAF2215713,874,925,1094,0,0,0,0,1,0,4,10,0,20,21,12
KAF2215714,2764,2459,2087,2,0,0,0,0,6,23,5,0,66,156,70
KAF2215715,37,46,88,0,0,0,0,0,0,24,10,2,26,40,27
KAF2215716,89,94,172,0,0,2,0,0,0,0,0,0,1,7,0
KAF2215717,188,195,399,0,0,0,0,0,0,0,2,1,6,19,8
KAF2215718,363,361,587,2,0,0,0,0,0,2,4,0,7,8,5
KAF2215719,369,365,140,0,0,0,0,0,0,2,0,0,2,7,0
KAF2215720,101,115,70,0,0,0,0,0,0,8,2,4,2,9,5
KAF2215721,1314,1375,805,0,0,2,0,0,0,1,0,4,17,18,5
KAF2215722,8653,7555,5795,1,2,2,0,0,2,20,8,7,48,123,26
KAF2215723,901,767,1090,0,0,0,0,0,0,10,0,0,24,48,10
KAF2215724,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215725,0,4,2,0,0,0,0,0,0,0,0,0,0,1,2
KAF2215726,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215727,8,8,0,0,0,0,0,0,0,2,0,0,0,0,0
KAF2215728,51,45,46,0,0,0,0,0,0,0,0,0,2,3,2
KAF2215729,2768,2334,749,2,2,0,0,0,0,18,4,4,40,44,18
KAF2215730,146,236,135,0,0,0,0,0,0,2,0,0,2,0,6
KAF2215731,53,53,46,0,0,0,0,0,0,0,0,2,8,3,6
KAF2215732,22,14,16,0,0,0,0,0,0,0,0,0,2,0,0
KAF2215733,18,0,12,0,0,0,0,0,0,0,0,0,2,0,2
KAF2215734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215735,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
KAF2215736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215737,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14
KAF2215738,11,0,18,0,0,0,0,0,0,2,0,0,0,2,0
KAF2215739,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215740,38,31,56,0,0,0,0,0,0,22,6,2,28,60,45
KAF2215741,2197,2172,3407,2,0,4,2,2,0,36,8,10,128,238,128
KAF2215742,24,22,32,0,0,0,0,0,0,0,0,1,0,0,2
KAF2215743,953,735,380,0,2,2,0,0,2,4,4,3,27,55,26
KAF2215744,959,967,1177,0,0,0,0,0,2,7,2,6,32,104,24
KAF2215745,24,43,82,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215746,333,382,1939,0,0,0,0,0,2,2,0,0,12,35,14
KAF2215747,409,410,1294,0,0,0,0,0,0,2,3,0,16,45,25
KAF2215748,394,525,1578,0,0,0,4,0,0,20,9,2,24,60,26
KAF2215749,399,471,2430,0,0,0,0,2,2,4,0,4,2,6,5
KAF2215750,718,849,1852,0,0,1,4,0,0,28,4,6,80,212,72
KAF2215751,123,104,197,0,0,0,0,0,0,0,0,2,4,6,2
KAF2215752,2165,2018,1359,2,0,2,1,0,2,8,0,2,11,33,13
KAF2215753,3324,2919,4092,2,1,4,0,6,0,13,0,7,53,150,71
KAF2215754,206,231,343,0,0,0,2,0,0,6,6,2,8,14,22
KAF2215755,404,351,297,0,0,0,0,0,0,0,0,0,4,13,2
KAF2215756,1035,875,527,0,0,0,0,0,0,2,0,0,9,16,7
KAF2215757,16055,13423,3453,0,0,2,0,0,0,4,0,0,16,25,14
KAF2215758,3281,2447,2056,0,2,0,2,2,2,2,4,6,27,52,31
KAF2215759,1153,801,812,3,0,0,1,0,0,3,0,0,13,32,11
KAF2215760,910,623,249,0,0,0,0,0,0,2,6,0,12,30,12
KAF2215761,89,41,38,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215762,51,37,17,0,0,0,0,0,0,0,0,0,0,0,4
KAF2215763,402,360,414,0,0,0,0,0,0,4,2,2,10,30,20
KAF2215764,447,494,693,0,0,0,0,0,0,4,0,0,16,27,9
KAF2215765,94,110,206,0,0,0,0,0,0,0,0,0,2,9,0
KAF2215766,56,58,140,0,0,0,0,0,0,0,0,0,0,12,1
KAF2215767,1142,1113,2042,0,0,0,2,0,2,14,2,4,22,67,15
KAF2215768,619,515,392,2,0,2,0,0,0,8,2,1,32,60,25
KAF2215769,390,331,262,1,0,0,0,0,0,0,0,0,12,18,4
KAF2215770,405,355,256,0,0,2,2,0,0,2,2,0,8,4,7
KAF2215771,149,72,122,0,0,0,0,0,0,1,0,0,2,4,0
KAF2215772,41,20,13,0,0,0,0,0,0,2,0,0,0,0,0
KAF2215773,3163,2730,2944,0,0,0,3,0,2,16,0,4,43,81,32
KAF2215774,4546,3687,2347,0,0,0,2,0,0,13,4,8,46,141,52
KAF2215775,305,310,303,0,0,0,0,0,0,7,0,2,16,26,12
KAF2215776,7185,6255,6072,0,6,8,0,0,1,33,12,23,92,249,104
KAF2215777,12798,10682,5123,2,6,8,0,0,0,10,4,4,35,59,14
KAF2215778,258,255,323,0,0,0,2,0,0,8,2,6,2,24,7
KAF2215779,397,355,411,0,0,0,0,0,0,3,3,4,6,20,9
KAF2215780,240,234,284,0,0,0,0,0,1,0,0,0,27,30,11
KAF2215781,51,58,60,0,0,0,0,0,0,0,0,0,2,13,7
KAF2215782,520,426,115,1,1,0,0,0,2,0,0,0,4,6,1
KAF2215783,13961,11793,3177,7,2,10,2,4,0,26,6,8,30,82,20
KAF2215784,206,183,301,0,0,0,2,0,0,2,0,0,0,9,0
KAF2215785,59,47,41,0,0,0,0,0,0,1,0,0,0,1,0
KAF2215786,10,16,35,0,0,0,0,0,0,10,12,13,109,137,62
KAF2215787,70,61,36,0,0,0,0,0,0,0,0,0,4,2,4
KAF2215788,676,521,339,0,0,2,0,0,0,4,0,0,9,17,3
KAF2215789,1208,1091,668,0,2,1,0,1,0,0,0,0,20,17,37
KAF2215790,3184,2663,1642,0,0,2,0,3,0,2,4,4,39,60,33
KAF2215791,16761,14325,6397,3,2,2,2,0,4,16,2,0,27,54,25
KAF2215792,56,59,113,0,2,0,0,0,0,2,0,0,6,6,2
KAF2215793,71,92,196,0,0,0,0,0,0,2,2,1,20,77,20
KAF2215794,3151,2939,3179,4,0,8,0,0,2,16,6,3,37,57,44
KAF2215795,330,326,571,0,0,0,0,0,4,26,2,2,27,45,30
KAF2215796,1036,975,1008,0,0,0,0,0,6,57,20,21,133,204,83
KAF2215797,1118,1097,1133,0,0,0,2,0,0,4,2,0,12,42,24
KAF2215798,1236,1358,882,0,0,0,0,0,0,0,0,0,1,3,1
KAF2215799,1569,1394,2261,0,4,0,2,0,0,15,9,3,74,137,81
KAF2215800,259,201,420,2,0,0,2,0,0,1,0,0,20,25,16
KAF2215801,205,217,451,0,0,0,0,0,0,6,0,4,8,17,15
KAF2215802,349,329,665,2,0,2,0,0,0,20,4,6,28,72,28
KAF2215803,226,139,178,0,0,0,0,0,0,0,0,0,6,9,0
KAF2215804,421,330,407,3,2,2,6,2,8,5,2,2,78,151,69
KAF2215805,66,55,192,0,0,0,0,0,0,0,0,0,0,8,0
KAF2215806,18,32,66,0,0,0,0,0,0,0,0,0,0,0,2
KAF2215807,194,144,485,0,0,0,0,0,0,2,0,0,11,16,10
KAF2215808,753,1145,2216,0,0,0,0,0,2,29,16,24,58,151,56
KAF2215809,58,85,175,0,0,0,0,0,0,0,0,2,4,6,4
KAF2215810,194,166,231,0,0,0,0,0,0,3,0,0,0,12,11
KAF2215811,0,11,10,0,0,0,0,0,0,0,0,0,0,2,0
KAF2215812,20,25,37,0,0,0,0,0,0,0,0,1,1,2,1
KAF2215813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215814,2060,1702,2309,0,0,0,2,0,2,12,2,1,46,52,34
KAF2215815,46,36,18,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215816,5543,5738,4763,0,0,0,6,2,4,72,18,16,140,420,159
KAF2215817,11117,10410,10585,2,0,8,12,5,12,90,27,48,342,682,366
KAF2215818,827,771,662,0,0,0,2,0,3,2,2,3,24,52,43
KAF2215819,753,778,898,0,0,0,1,0,2,9,9,3,31,142,65
KAF2215820,2388,2272,1813,2,0,0,2,0,0,9,0,3,17,25,14
KAF2215821,3491,3192,2783,0,4,2,0,0,0,10,2,4,32,49,14
KAF2215822,949,1098,1508,0,2,2,0,0,0,4,6,1,38,52,29
KAF2215823,1092,832,448,0,0,0,0,4,0,2,2,8,10,20,13
KAF2215824,3338,2794,6405,2,0,0,0,4,2,73,20,20,135,236,119
KAF2215825,428,425,2207,0,0,0,0,0,0,0,0,0,1,6,3
KAF2215826,446,468,2072,0,0,0,0,0,0,2,0,0,2,5,2
KAF2215827,861,1054,3129,0,0,0,6,0,0,35,12,8,35,102,56
KAF2215828,103,122,279,0,0,0,0,0,0,0,2,0,7,5,3
KAF2215829,63,43,72,0,0,0,0,0,1,0,2,0,5,0,0
KAF2215830,309,254,331,0,0,0,0,0,0,2,0,0,8,26,12
KAF2215831,168,178,239,0,0,0,0,0,0,3,0,2,0,15,2
KAF2215832,2676,2136,1070,2,2,4,0,0,0,5,6,1,21,28,18
KAF2215833,137,67,44,0,0,0,0,0,0,3,0,0,3,5,2
KAF2215834,32,43,84,0,0,0,2,0,0,1,0,0,3,0,2
KAF2215835,220,246,326,0,0,0,2,0,4,0,0,0,11,29,8
KAF2215836,370,351,1206,0,0,0,1,2,0,14,0,2,10,28,12
KAF2215837,356,336,405,0,0,0,0,0,0,2,2,2,27,37,20
KAF2215838,109,119,242,0,0,0,0,0,2,2,0,0,10,12,6
KAF2215839,343,377,656,0,2,0,0,0,0,6,0,8,19,75,19
KAF2215840,962,893,1988,0,0,0,6,10,0,22,4,10,19,88,19
KAF2215841,15328,13254,9517,2,6,12,14,14,22,144,68,47,643,1644,740
KAF2215842,2608,2457,2301,2,2,0,2,0,0,22,2,8,43,87,20
KAF2215843,2646,2351,3221,4,2,6,0,2,2,23,6,9,28,115,65
KAF2215844,1578,1570,1310,0,0,2,4,2,0,6,0,0,25,44,27
KAF2215845,2061,1999,1498,0,0,0,0,0,0,6,3,2,17,36,13
KAF2215846,280,262,334,0,0,0,0,0,0,3,0,3,29,190,74
KAF2215847,302,430,1045,0,0,0,0,0,2,13,0,0,48,141,73
KAF2215848,374,391,464,0,0,0,0,0,0,2,0,2,26,48,19
KAF2215849,105,68,137,0,0,0,0,0,0,0,0,0,1,6,0
KAF2215850,2159,2088,2929,0,0,0,0,0,2,22,6,8,70,98,58
KAF2215851,143,176,236,0,0,0,0,0,0,4,0,0,4,7,3
KAF2215852,1205,1164,1174,0,0,0,0,0,0,9,2,2,28,116,46
KAF2215853,3771,3091,1753,0,2,2,0,4,0,2,4,0,21,38,20
KAF2215854,130,72,47,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215855,1392,1379,1610,2,0,0,2,0,2,51,6,16,48,129,78
KAF2215856,835,931,1361,0,0,0,0,0,2,2,2,4,12,12,10
KAF2215857,8886,7618,7946,0,4,2,6,0,4,55,18,28,158,370,202
KAF2215858,975,770,716,0,0,0,0,0,0,14,5,6,13,26,22
KAF2215859,215,175,185,2,0,0,0,0,0,2,0,2,10,11,5
KAF2215860,2190,1963,1286,0,0,2,0,0,2,16,6,2,43,67,27
KAF2215861,219,210,281,0,0,0,0,0,0,0,0,0,6,12,6
KAF2215862,2309,2248,4150,0,1,0,0,0,0,18,10,12,181,368,170
KAF2215863,8620,8013,9641,0,0,6,8,0,2,45,20,12,136,320,150
KAF2215864,423,426,547,0,0,0,2,4,2,8,2,1,30,70,21
KAF2215865,1860,1762,1691,0,0,1,6,0,2,6,4,0,64,81,40
KAF2215866,2619,2460,3354,0,0,2,6,2,4,31,2,4,63,123,30
KAF2215867,111,70,280,0,0,0,0,0,0,2,0,0,9,14,2
KAF2215868,132,94,256,0,0,0,0,0,0,5,0,0,6,8,3
KAF2215869,3345,2894,3417,2,2,0,0,0,0,13,2,6,58,79,25
KAF2215870,4,4,6,0,0,0,0,0,0,0,0,0,2,4,0
KAF2215871,510,528,998,0,0,0,0,0,0,6,2,4,10,14,8
KAF2215872,10972,8544,7449,2,0,0,10,0,10,84,14,20,110,236,99
KAF2215873,1281,925,661,0,0,0,0,1,0,2,0,2,13,46,12
KAF2215874,15566,13822,9750,2,5,4,0,2,2,28,8,8,61,114,28
KAF2215875,83,60,84,0,0,0,0,0,0,0,0,0,5,8,1
KAF2215876,35,30,38,0,0,0,0,0,2,0,0,0,1,0,0
EFT00053797935,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215877,17,35,60,0,0,0,0,0,1,12,6,4,15,52,25
KAF2215878,15311,13576,9934,10,2,8,15,15,29,138,50,74,619,1285,507
KAF2215879,1769,1603,1521,0,0,2,2,0,4,26,9,10,69,183,51
KAF2215880,121,117,122,0,0,0,0,2,0,4,0,0,6,8,3
KAF2215881,353,330,390,0,0,0,0,0,0,2,0,2,12,20,4
KAF2215882,303,226,260,0,0,2,0,0,0,4,0,2,18,6,9
KAF2215883,108,122,292,0,0,0,0,0,0,0,0,0,10,14,4
KAF2215884,1152,1339,2976,0,0,4,4,4,2,14,2,17,84,100,32
KAF2215885,515,444,484,0,0,0,0,0,0,29,16,13,135,241,110
KAF2215886,305,221,406,2,0,0,3,0,0,25,2,8,88,103,76
KAF2215887,157,162,156,2,0,0,0,2,0,21,7,10,85,147,90
KAF2215888,235,168,115,0,0,0,0,0,0,44,40,36,423,572,311
KAF2215889,74,54,58,0,0,0,0,0,2,11,6,4,69,85,38
KAF2215890,1046,1036,2713,0,0,0,0,0,0,10,0,2,15,35,10
KAF2215891,707,520,361,0,0,2,0,0,0,6,6,2,16,26,16
KAF2215892,2260,1628,457,0,0,0,0,0,2,0,2,2,8,11,12
KAF2215893,29354,25239,10524,6,2,9,2,2,2,55,10,21,111,273,132
KAF2215894,762,726,1231,0,2,1,2,0,0,11,6,2,48,72,44
KAF2215895,509,456,784,0,0,2,0,0,0,2,2,0,23,20,6
KAF2215896,22,34,45,0,0,0,0,0,0,2,0,0,2,1,0
KAF2215897,761,576,549,0,0,0,0,0,0,3,2,4,4,10,9
KAF2215898,175,158,164,0,0,0,0,0,0,2,0,0,2,7,0
KAF2215899,62,40,62,0,0,0,0,0,0,0,0,0,2,3,4
KAF2215900,12180,14403,17024,0,0,2,2,2,6,30,6,12,89,269,109
KAF2215901,8014,7722,5435,10,4,6,0,0,0,12,8,10,27,42,19
KAF2215902,28,38,39,0,0,0,0,0,0,0,0,2,0,0,0
KAF2215903,5802,6054,9403,0,0,2,8,2,1,26,6,12,54,73,34
KAF2215904,4380,3349,1406,0,0,1,3,0,0,5,4,1,17,41,26
KAF2215905,813,607,416,0,0,0,0,0,0,4,1,2,4,20,7
KAF2215906,6338,5626,7336,2,4,5,4,8,20,73,44,22,212,468,252
KAF2215907,2648,2549,1984,2,0,0,0,0,0,20,0,2,36,63,6
KAF2215908,4076,3756,2981,0,0,2,12,0,8,90,14,14,106,153,93
KAF2215909,19157,16951,4605,0,0,0,2,0,2,12,4,5,18,59,24
KAF2215910,873,680,588,0,0,0,2,0,0,6,0,0,44,53,14
KAF2215911,6394,5852,6351,0,8,2,5,2,6,18,10,6,75,160,61
KAF2215912,14967,12753,5881,2,2,8,3,2,6,0,2,0,14,40,26
KAF2215913,4,14,22,0,0,0,0,0,0,2,0,0,0,0,0
KAF2215914,175,152,260,0,0,0,0,0,0,2,0,2,4,17,0
KAF2215915,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0
KAF2215916,3466,3551,4896,0,0,0,0,0,0,7,0,0,11,18,15
KAF2215917,356,317,578,0,0,1,0,0,2,6,0,0,13,18,14
KAF2215918,311,269,353,2,0,0,0,0,0,6,6,8,22,51,32
KAF2215919,3617,3051,3838,0,2,2,6,0,0,18,6,17,69,115,38
KAF2215920,3545,3295,2005,4,2,4,0,0,0,9,2,4,13,55,18
KAF2215921,1370,1431,1385,0,0,0,2,0,0,6,0,1,15,44,15
KAF2215922,1057,1034,808,0,0,0,0,0,0,1,1,0,7,9,10
KAF2215923,83785,82315,46990,8,10,8,21,7,22,88,43,18,214,350,153
KAF2215924,241,203,170,0,0,0,0,0,0,0,2,0,5,11,7
KAF2215925,486,311,435,0,0,2,0,2,0,12,4,1,11,46,21
KAF2215926,479,489,527,0,2,0,2,0,0,10,2,4,8,38,30
KAF2215927,427,334,99,2,0,0,0,4,0,10,0,4,9,23,2
KAF2215928,177,164,80,0,0,0,0,0,0,4,1,1,8,13,0
KAF2215929,92,83,196,0,0,0,0,0,0,1,0,0,4,8,4
KAF2215930,182,181,307,0,0,0,0,0,0,2,0,0,16,17,12
