Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2217577,19.365241,17.637879,21.388728,0,0,0,0,129.316671,0,42.068491,0,81.243899,47.389186,40.897937,43.834754
KAF2217578,13.152796,11.019465,15.33383,0,0,103.908195,0,0,0,17.211196,0,11.425826,64.845054,45.337139,40.351085
KAF2217579,2.003884,2.808211,6.59365,0,0,0,0,0,0,6.00599,0,15.948548,18.102578,11.334285,14.60236
KAF2217580,0.955412,2.539482,1.322727,0,0,0,0,0,0,0,0,0,0,2.783859,0
KAF2217581,8.7868,10.970788,12.405874,0,0,0,141.543057,0,113.135789,80.185938,209.532198,177.440801,91.751696,110.340387,111.403437
KAF2217582,98.329727,92.728235,59.667314,0,204.057687,0,118.409981,0,94.645452,89.44101,35.057465,59.376312,97.349411,101.098052,95.137815
KAF2217583,6.613208,6.607444,5.393033,0,0,0,0,0,126.077522,52.125791,46.700165,39.547691,19.950688,10.53963,10.345584
KAF2217584,14.096369,14.40268,19.251359,0,54.33845,0,63.062705,50.333979,25.203104,11.908608,0,7.905649,8.474873,11.93904,12.408595
KAF2217585,51.307995,63.142192,60.925617,0,0,0,0,0,172.560648,163.07174,63.917903,189.449421,102.398419,195.545033,244.257662
KAF2217586,6.87487,7.360433,10.05948,0,0,0,0,178.784533,0,148.046353,82.897891,56.161176,200.09277,263.588937,290.159738
KAF2217587,20.409506,18.893137,9.899001,0,0,0,42.917674,0,0,4.052235,0,0,0,7.009959,7.037282
KAF2217588,11.209674,13.206685,15.560037,0,0,0,0,0,0,20.50826,115.753763,65.350149,26.099109,19.351218,9.972344
KAF2217589,68.064688,90.7745,105.103862,0,0,0,0,0,0,0,0,18.226912,62.06598,46.416594,104.898588
KAF2217590,205.717999,215.541387,115.140657,0,0,0,0,0,218.319542,0,0,0,8.6368,18.250733,24.632735
KAF2217591,8.689962,7.419622,5.554939,0,0,0,0,0,0,0,0,0,2.851602,8.03443,2.95744
KAF2217592,48.075258,50.88991,31.00016,130.59952,0,371.063021,0,0,86.718295,81.949758,32.12118,108.806339,46.313193,65.244055,42.695226
KAF2217593,97.90097,106.52634,153.7786,0,0,105.482562,370.095266,295.394359,147.909127,314.495499,191.753708,255.176771,302.806753,262.405864,307.977052
KAF2217594,171.736429,154.549541,49.796391,116.592623,445.104683,294.458873,64.571002,103.075675,0,36.580292,28.676159,16.189463,76.566793,66.636006,82.58495
KAF2217595,12.52254,13.245144,14.328547,0,0,0,0,0,200.982402,118.706634,0,0,35.779212,44.803761,94.829445
KAF2217596,52.012924,47.238226,35.496653,0,0,0,0,0,68.60845,56.731283,203.305137,64.562798,160.136322,131.277418,98.521948
KAF2217597,32.366836,31.906669,22.229387,104.021989,297.83622,0,0,0,103.606157,53.034029,102.337559,32.498928,62.846685,62.231639,42.508218
KAF2217598,4.910024,4.699262,4.343771,0,0,0,0,0,0,12.456869,0,0,18.077746,12.407077,15.864293
KAF2217599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217600,72.753769,67.735998,52.968962,0,0,0,77.956237,124.44273,124.621307,58.884264,80.78135,19.545455,99.83379,71.767726,56.243498
KAF2217601,163.957479,189.079025,162.676397,0,0,212.189884,279.182895,148.554638,0,136.193896,27.55242,104.996538,111.820857,89.127945,111.393331
KAF2217602,162.78547,179.889507,128.193301,0,0,0,332.222823,0,177.031131,250.944595,65.573807,222.122785,185.590502,203.899671,181.583754
KAF2217603,60.127918,61.825929,56.873988,414.969442,0,0,517.088749,0,275.54039,179.017263,102.062458,0,103.55453,171.476759,186.533376
KAF2217604,270.209692,276.560338,437.253618,0,254.016638,168.044633,1621.400123,1882.375087,1237.081336,988.130397,1003.731481,739.132716,1002.092112,1120.609002,1007.864972
KAF2217605,20.339067,20.833563,29.394808,0,0,0,60.891743,194.404834,48.670952,17.247972,18.028126,0,11.552642,18.987349,16.973684
KAF2217606,506.970061,542.52235,526.958149,574.929729,411.535335,680.627702,477.608975,381.207245,1145.262849,462.226391,247.458696,419.117155,487.050356,510.612691,740.070457
KAF2217607,27.370518,25.488646,17.269429,127.682905,0,0,0,0,0,25.037379,62.807666,53.18821,35.216925,51.974586,71.308796
KAF2217608,14.870673,9.94029,11.355557,0,0,0,0,0,0,37.416801,0,0,7.518499,16.476043,10.396736
KAF2217609,23.185907,26.270872,16.531172,0,0,0,0,0,127.806764,30.194705,0,0,15.168245,18.994113,13.109351
KAF2217610,30.431954,30.197748,19.906645,0,0,0,71.362276,113.916689,0,47.165574,42.256243,26.838291,18.052209,20.13302,18.722225
KAF2217611,18.449457,14.848293,23.903368,0,0,0,108.21773,0,0,20.435572,0,0,35.930179,14.461973,19.519104
KAF2217612,70.439924,67.136391,65.647969,135.411081,129.236535,256.489176,337.468447,119.712451,179.82636,56.645973,66.609183,47.006247,18.970654,17.259928,13.526397
KAF2217613,101.368219,116.498644,228.148089,81.332261,232.870891,154.05567,0,107.854737,54.004755,19.138161,60.011435,0,39.524279,41.133063,29.912527
KAF2217614,8.438518,8.430694,16.496102,0,0,0,0,0,0,26.62286,16.696233,0,33.880638,41.86807,31.439382
KAF2217615,1173.905374,1156.034587,872.235807,1750.21125,501.121259,1326.066489,1453.945689,3713.529083,1975.643339,1523.80557,3271.553067,874.891787,3149.273818,3469.37057,4157.798564
KAF2217616,530.194866,531.574486,356.894843,869.274325,414.818348,651.754523,60.177386,336.217277,288.599789,230.115958,213.799536,196.142445,306.359155,249.747852,241.750947
KAF2217617,59.612714,50.52681,20.285534,0,0,0,0,155.790176,78.006868,41.466016,0,0,40.117737,52.893329,81.613191
KAF2217618,647.060691,497.972877,116.595041,356.098344,254.895588,0,147.910046,236.111062,0,41.896459,43.791504,0,56.124254,49.415912,80.035082
KAF2217619,17.022602,13.263176,17.089439,0,0,0,0,0,0,0,24.121496,10.213556,5.152449,9.678068,2.671842
KAF2217620,41.372148,58.678217,145.327207,0,0,0,130.323181,312.055321,52.083854,73.829736,19.292294,49.012612,26.785928,17.416096,20.300842
KAF2217621,6.482188,7.247615,12.890221,0,0,0,0,0,0,19.816819,41.426333,0,21.015977,11.427037,13.765891
KAF2217622,69.910308,57.925329,69.595801,0,143.876611,0,83.488288,0,133.464876,43.355743,24.718251,62.797409,104.27839,66.323275,88.983133
KAF2217623,140.370023,142.483004,137.985492,108.455714,0,171.19301,0,95.882103,96.019696,17.013691,8.891624,45.178838,41.78431,31.215735,23.637357
KAF2217624,5.90092,4.440532,6.248781,0,0,0,0,0,0,20.383967,0,0,6.826561,8.014141,14.159864
KAF2217625,35.110699,31.855385,37.021193,149.437205,0,141.528393,124.141345,0,0,105.491472,36.754341,93.37543,58.881569,77.419857,93.636045
KAF2217626,9.862406,8.942279,12.653782,0,291.165316,0,0,0,0,79.763351,0,42.361361,53.425262,51.429877,80.34184
KAF2217627,59.096577,65.800811,111.780624,0,775.419211,0,0,0,0,116.832319,133.218366,0,145.836906,138.636198,206.58497
KAF2217628,80.208725,79.349213,49.534118,0,154.433595,102.1655,0,0,0,8.46127,53.063919,44.93679,25.503002,30.604945,36.735497
KAF2217629,66.241322,79.130272,110.657323,257.281054,736.64825,0,0,0,0,100.900639,0,160.761366,175.715687,206.283981,224.292253
KAF2217630,640.160806,818.766753,920.272193,0,0,0,149.985976,0,59.94212,24.782613,0,0,41.498307,18.930244,27.052794
KAF2217631,50.57205,57.907184,92.794401,0,0,0,0,0,0,32.866658,0,0,28.61819,19.641171,31.963473
KAF2217632,31.165512,30.183034,44.984639,0,0,0,100.107736,0,160.032826,33.082177,0,50.198709,50.647649,50.539761,19.697797
KAF2217633,62.053218,90.831754,178.521128,0,0,0,459.634444,244.573824,61.231198,104.878801,90.722185,192.068537,105.371276,108.630384,87.928191
KAF2217634,10.128123,16.390089,40.23922,0,0,0,0,156.146675,78.185374,129.30059,28.960514,98.099994,18.558249,27.596519,19.247047
KAF2217635,7.137508,6.744036,24.961038,0,0,0,0,0,0,0,0,18.935379,28.657084,22.428267,22.290529
KAF2217636,101.285636,118.045192,381.102139,0,0,0,985.78684,684.185464,411.100368,522.039403,380.687509,128.952967,216.84371,192.197951,264.248059
EFT00053797946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217637,848.012579,828.286529,209.616747,510.985211,329.187401,532.336026,318.366459,271.047058,441.083524,330.657506,263.923178,228.822864,169.125174,136.146482,132.943832
KAF2217638,95.493924,93.0459,39.851161,134.233593,240.211386,0,250.900454,267.010814,178.262652,105.287623,181.582425,167.75099,102.255951,110.110112,85.938064
KAF2217639,5.641797,4.551322,5.411528,0,0,0,0,0,0,0,24.198365,0,19.383257,20.631432,8.04107
KAF2217640,23.716112,21.859666,29.269262,206.099643,0,0,0,0,0,32.331313,50.690566,85.853867,62.259332,66.099006,67.377513
KAF2217641,0.487902,0.683738,0.470696,0,0,0,0,0,0,0,0,0,0,0,4.063265
KAF2217642,2.124623,1.996858,5.306562,0,0,0,0,0,0,0,25.618917,21.695191,0,11.563724,5.675411
KAF2217643,29.993023,32.583176,38.401566,0,0,0,0,0,248.788896,68.57325,30.717827,52.026332,26.245808,38.51456,51.037375
KAF2217644,32.159557,29.394434,44.699074,182.253403,0,0,0,241.686294,0,71.47625,44.825542,18.98009,52.662044,44.962452,54.61662
KAF2217645,951.199538,957.102706,814.240345,1354.11081,1453.911021,961.834411,1827.954086,4040.295211,3933.701618,1765.761184,1665.229574,1198.659307,2552.145853,2908.437105,2988.104026
KAF2217646,3.782612,3.855194,5.473827,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217647,43.411131,43.263613,41.635916,224.69961,0,0,0,0,149.20091,17.624566,27.63263,163.80343,32.463429,69.29257,18.36454
KAF2217648,14.478201,14.786995,8.896692,0,0,0,0,0,0,0,0,0,5.107024,5.995465,15.889722
EFT00053797943,5.3316,5.773524,8.030285,0,0,0,0,0,0,0,0,0,0,24.412305,53.916407
KAF2217649,136.401139,109.472305,123.048591,297.148474,0,140.711098,123.424456,394.048683,591.921222,372.914778,401.963019,216.617817,388.325553,379.365817,410.83368
KAF2217650,3.685574,3.633654,7.152902,0,0,0,0,0,0,22.422364,0,29.770623,18.773043,12.341777,23.363776
KAF2217651,4.429638,4.655718,9.157342,0,0,0,0,0,0,0,0,70.509371,17.784989,8.351578,36.890173
KAF2217652,4.823829,3.299157,5.47249,0,0,0,0,0,0,124.185402,0,27.480575,24.260548,39.059689,32.349844
KAF2217653,6.716917,6.008682,6.304676,0,0,0,0,0,0,0,0,45.157687,0,4.011573,17.719718
KAF2217654,5.044182,3.776393,6.054981,0,0,306.4965,0,0,0,12.691904,0,0,8.501001,5.987924,0
KAF2217655,2.100849,2.573342,2.299687,0,128.112739,0,0,0,0,7.019175,0,0,2.350712,4.415443,2.437959
KAF2217656,5.32301,6.368861,10.02947,0,0,0,80.34963,0,0,15.173028,47.577988,0,10.162851,4.77233,7.905037
KAF2217657,2.129983,2.368871,2.360323,0,0,0,0,0,0,23.465265,0,62.310607,7.858483,7.380464,8.150155
KAF2217658,2.147323,3.35878,3.493765,0,0,0,0,0,0,12.156704,0,0,0,7.647228,0
KAF2217659,8.288857,9.539243,19.663962,0,0,0,0,0,0,31.807557,0,56.30871,37.874862,25.010856,33.14301
KAF2217660,10.10107,7.832381,7.450432,129.612622,0,0,0,0,0,5.083156,0,26.996031,10.214049,15.987908,26.48287
KAF2217661,26.221564,21.420796,15.961869,113.841174,0,0,0,150.964816,151.181453,26.78778,13.999718,0,58.312728,87.063355,89.940201
KAF2217662,427.037948,440.980445,306.646566,198.247387,252.276798,166.893642,146.390422,58.421316,29.252576,89.843035,54.17699,45.879385,47.446939,36.137736,21.003395
KAF2217663,285.903617,293.80081,241.492922,285.60339,255.544028,236.677108,0,0,0,11.200811,79.025233,44.614625,35.635786,21.578129,25.287343
KAF2217664,0.197373,0.267166,0.173411,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217665,16.660815,16.352669,22.245233,0,0,0,0,155.790176,78.006868,82.932032,28.894394,73.407016,18.515878,50.71963,38.406208
KAF2217666,22.363129,23.013987,36.194259,0,0,0,233.904259,0,0,57.973007,17.31292,87.967916,25.886769,49.058381,21.094518
KAF2217667,6.866885,7.562458,8.500077,0,0,0,0,0,0,241.844361,124.319693,168.446749,114.187313,116.593938,119.802468
KAF2217668,5.520158,6.019514,13.272494,0,0,0,0,0,133.204711,70.807466,49.340136,41.783331,85.631426,88.464865,54.652108
KAF2217669,2.929206,1.206254,2.174869,0,0,0,0,0,0,0,26.366135,0,5.631913,7.933999,11.681888
KAF2217670,27.038829,25.247713,25.875362,0,0,0,0,291.607252,0,8.623986,0,137.402877,51.98689,59.674525,17.972136
KAF2217671,18.772722,22.043223,28.144495,0,0,0,0,0,0,20.487439,0,27.201585,17.153035,17.720608,26.684516
KAF2217672,14.811734,14.633247,24.957511,0,0,0,0,0,140.028723,49.623265,51.867806,0,36.007313,55.928192,43.088932
KAF2217673,16.846375,24.385693,38.704609,178.667398,0,0,0,0,0,0,0,37.213279,9.386522,0,12.168634
KAF2217674,1.803925,1.649578,0.939215,0,0,0,0,0,69.163984,0,0,21.695191,5.472304,0,2.837706
KAF2217675,1697.862876,1624.694852,765.357211,1308.208748,2497.112713,1651.964185,362.254265,0,289.550918,513.054097,321.756223,272.476891,652.920087,806.847385,843.471925
KAF2217676,28.994558,29.005633,24.95467,0,146.742679,0,170.302802,0,0,16.079783,0,0,24.232933,17.069162,16.754899
KAF2217677,35.746248,37.755073,62.813159,0,0,0,0,144.568002,144.775459,196.670737,214.504148,204.357668,200.457921,212.469811,184.138237
KAF2217678,2.964351,4.335234,7.732867,0,0,0,0,210.605237,0,43.599042,0,33.07847,16.68715,13.713085,8.65325
KAF2217679,19.757666,20.903487,30.647692,0,0,0,0,0,0,18.513879,43.540406,24.581249,35.65156,24.748255,19.291191
KAF2217680,8.396897,7.796414,11.390816,0,0,0,0,0,0,13.189626,10.339661,17.512131,9.93867,3.111372,2.290566
KAF2217681,13.827007,12.149779,17.055776,0,0,0,126.467465,0,0,89.55678,262.101223,412.20863,81.979326,47.885676,51.842699
KAF2217682,6.295425,4.368328,4.367638,0,0,0,0,0,210.907459,249.137381,429.670347,661.569407,137.668985,50.934316,190.371511
KAF2217683,11.106948,19.952726,24.408962,0,0,0,0,296.678682,0,0,55.024977,93.194995,88.151682,68.991298,18.284695
KAF2217684,1.000878,1.199964,3.643101,0,0,0,0,0,0,0,0,0,4.879636,4.582815,0
KAF2217685,34.922108,38.087486,95.137694,0,0,0,143.925937,344.626752,287.60108,163.07174,127.835806,162.385218,179.766113,179.516751,182.898249
KAF2217686,83.314906,73.987337,78.64001,0,0,0,0,0,0,31.751949,66.376284,37.473512,54.34993,36.618458,37.986559
KAF2217687,5.661009,4.196158,5.970948,0,0,0,0,0,36.041148,4.257411,13.349942,0,14.970908,6.36059,7.3936
KAF2217688,2.782252,2.126729,3.762583,0,0,0,0,0,0,8.338896,0,22.143439,8.378052,11.146941,13.033512
KAF2217689,105.382671,95.711054,49.490347,71.466959,306.936771,135.369287,0,0,94.908356,16.816773,17.577423,59.541247,35.668783,50.248662,36.992646
KAF2217690,54.659193,47.525689,47.847113,173.83855,248.867652,164.638323,0,0,0,34.088054,64.133842,36.207515,66.213032,45.030807,49.726956
KAF2217691,5.022522,7.503361,9.125743,0,0,0,0,0,0,16.712321,157.214221,22.189284,16.790797,9.8559,29.023325
KAF2217692,6.916867,7.849309,17.315702,0,0,0,0,0,0,0,121.107605,51.279543,22.63544,39.480188,57.012086
KAF2217693,2.288799,2.478512,6.178522,0,0,0,0,0,0,20.281535,0,0,20.376771,6.379095,7.044355
KAF2217694,22.454949,25.164694,64.038722,0,0,0,60.949624,48.647407,48.717217,46.038314,0,53.485245,15.418165,19.684162,20.987423
KAF2217695,38.395582,35.238665,32.257908,0,0,0,0,0,0,66.285091,92.377699,97.786719,54.263688,35.90569,34.534049
KAF2217696,13.902011,13.228546,33.199854,0,0,75.437993,99.255426,105.628633,52.890106,74.972611,39.181872,49.771321,31.385274,10.807925,27.125127
KAF2217697,6.937909,7.320715,13.455188,0,0,67.217853,58.960004,0,47.126908,41.751989,0,0,22.372289,14.883088,23.202647
KAF2217698,20.397491,19.818394,24.811141,121.934149,232.748262,230.961817,0,0,0,31.880139,29.989916,135.449281,39.503466,46.626346,52.042535
KAF2217699,4.535322,3.809026,7.957282,35.983364,0,34.078981,29.89231,0,0,11.289582,8.850171,0,2.835649,9.986852,5.88179
KAF2217700,247.548646,248.106313,292.897078,157.038283,674.449059,0,391.367273,0,156.410516,147.809685,154.495358,147.187415,154.691406,99.760154,55.616721
KAF2217701,10.693164,10.858328,15.5884,0,0,0,54.246197,86.594032,0,5.12186,24.090885,34.001981,20.583642,12.082232,17.789677
KAF2217702,41.894028,42.401661,64.191581,0,279.033428,0,161.916679,0,0,30.575951,95.876854,81.192609,58.879091,85.350598,69.029339
KAF2217703,39.546703,42.309455,55.31438,0,0,0,0,0,0,54.540886,114.015719,32.184458,48.708437,49.557713,33.677515
KAF2217704,25.768088,24.521057,41.651712,0,0,0,0,124.44273,0,206.094922,115.401928,136.818184,93.67121,96.654921,134.217439
KAF2217705,34.617799,32.601097,36.295532,0,0,0,0,0,86.498755,189.029045,288.358741,352.72536,220.713959,106.054471,159.701762
KAF2217706,1.113924,0.312733,0.531635,0,0,0,0,0,0,0,0,0,8.44787,0,0
KAF2217707,0.049018,0.583885,0.861334,0,0,0,0,0,0,0,0,0,10.037073,0,0
KAF2217708,45.672742,45.620369,68.519351,0,0,0,0,0,32.355122,21.020966,0,10.149076,21.119674,14.725984,13.938617
KAF2217709,5.209394,4.640978,8.223384,0,0,0,0,0,0,45.179391,0,19.995195,27.739273,44.998802,20.922785
KAF2217710,4.85464,5.25703,4.56089,0,0,0,0,0,0,9.796179,0,104.052664,19.684356,27.730483,20.41495
KAF2217711,23.570306,23.789671,27.682562,0,0,0,0,0,208.547355,49.269895,0,32.708315,49.50125,23.245084,55.616721
KAF2217712,63.638593,64.806595,57.663098,103.187588,0,0,171.44119,0,68.516728,76.889524,0,42.984322,108.421855,103.73598,105.418108
KAF2217713,8.224811,9.34614,15.155592,0,0,0,0,0,0,14.388683,0,0,15.660935,16.971121,18.740997
KAF2217714,47.275575,39.852096,47.537016,0,0,0,123.543362,0,98.748579,104.983324,109.731891,92.925645,58.597939,73.378028,64.824351
KAF2217715,24.132133,21.993099,38.196765,0,0,0,397.63724,317.377195,158.916318,103.247166,294.319646,49.848486,62.867866,109.230874,68.461298
KAF2217716,66.866229,64.088856,51.691487,0,76.415794,202.211384,0,0,70.885909,37.680737,13.128366,77.823621,53.281169,38.846967,52.35037
KAF2217717,4.661551,4.900551,6.377622,0,0,0,0,0,0,0,0,0,16.257069,16.358761,7.22591
KAF2217718,81.00736,79.570449,47.414683,0,0,0,249.976627,399.041502,0,94.409955,37.005102,0,7.904439,29.6945,12.296724
KAF2217719,107.559908,105.426476,65.768621,0,0,247.375348,0,0,0,71.706038,0,54.403169,41.167283,20.942536,24.905548
KAF2217720,15.911435,15.096514,21.351946,0,0,0,0,0,0,40.159458,0,0,50.435042,17.367959,31.384177
KAF2217721,400.782474,355.329024,51.349999,170.761761,244.462915,485.17311,992.993438,226.447224,340.158269,582.634221,713.9856,391.233412,260.164478,186.413877,309.363277
KAF2217722,9.901543,10.565239,8.687342,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217723,75.758152,75.724035,62.524881,36.85975,0,34.908985,0,146.639177,0,7.227839,0,26.870333,10.166491,8.411403,8.03339
KAF2217724,107.148839,102.807543,45.495574,0,77.379018,0,0,0,0,33.916181,26.587699,22.515597,14.1981,18.001511,22.087604
KAF2217725,22.543135,21.680543,14.006702,0,0,0,0,0,0,31.729761,79.595879,67.405185,21.252502,13.971823,17.633039
KAF2217726,0.575671,0.540269,1.034046,0,0,0,0,0,0,0,0,0,10.477978,0,0
KAF2217727,2.00166,2.369879,4.345829,0,0,0,0,0,0,32.636325,34.11252,0,5.464929,6.843342,3.778508
KAF2217728,13.896902,10.596853,30.456642,0,0,142.493987,0,0,0,23.602489,222.03061,62.674996,114.61437,53.821282,69.681438
KAF2217729,0.203456,1.395362,1.350603,0,0,0,0,0,0,0,0,0,4.62897,0,4.800776
KAF2217730,10.002579,16.466326,38.585427,0,0,0,0,0,0,10.295984,0,0,10.34433,7.286326,10.728265
KAF2217731,3.74653,5.892413,17.97369,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217732,0.839114,2.241376,1.17959,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217733,47.505881,44.380829,26.703606,0,0,105.941181,0,148.339341,74.276105,26.321906,0,23.298749,29.383894,43.464518,25.903317
KAF2217734,11.246197,10.854633,20.82146,0,0,0,0,0,0,14.948243,0,52.925553,51.730164,24.291751,29.421052
KAF2217735,17.44222,16.82746,45.241398,0,0,0,0,242.833085,0,7.18154,45.038238,0,33.671224,47.434586,39.909654
KAF2217736,15.371306,18.69508,49.675523,79.326121,0,75.127868,0,105.194394,52.672675,55.998299,0,0,56.261248,38.650726,60.5105
KAF2217737,3.300514,4.121469,6.50211,0,0,0,0,34.152201,0,8.080131,0,0,4.059036,5.718198,7.717764
KAF2217738,0.990154,1.169701,2.636205,0,0,0,0,0,0,0,0,0,10.239842,1.923394,8.495919
KAF2217739,1.689087,2.08138,3.752715,0,0,0,0,0,0,0,0,0,7.950936,7.467293,8.246039
KAF2217740,106.662165,106.585625,77.864609,0,0,0,0,0,169.143606,119.881947,125.304404,0,130.481946,56.559203,38.168545
KAF2217741,4.963455,5.091013,8.558322,0,0,41.616519,36.503846,0,0,13.786595,0,9.152369,6.348527,5.962356,5.985596
KAF2217742,8.479536,7.760963,7.842214,0,0,64.60399,0,0,0,48.154083,33.554781,28.415619,1.791859,3.786442,7.43346
KAF2217743,176.727539,192.188371,141.827806,0,0,0,0,0,517.681944,305.759512,0,0,245.756205,341.402393,297.357153
KAF2217744,1121.06388,1080.313707,290.609493,758.568218,1085.967937,1077.632657,577.648693,502.968773,671.587387,773.488929,559.713527,487.155654,371.955337,374.28203,370.26132
KAF2217745,28.173667,26.267382,25.248276,206.651449,147.921335,0,0,0,0,16.208938,0,21.520933,21.7134,24.216223,16.889477
KAF2217746,3.84353,2.880401,11.748391,0,0,0,0,0,43.916463,54.470782,16.267024,55.102439,32.140995,13.869202,15.315586
EFT00053797939,0.856864,0.927888,2.342166,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217747,30.755131,31.174424,36.866399,0,0,110.006644,0,0,0,40.998002,57.136545,48.385663,73.227583,40.834127,53.794699
